"game_pk","game_date","fullName","id","team","team_id","home_plate_full_name","home_plate_id"
746413,"2024-03-31","J.P. France",641585,"Houston Astros",117,"John Libka",596805
745035,"2024-03-31","Jordan Wicks",696136,"Chicago Cubs",112,"Nestor Ceja",598411
745035,"2024-03-31","Jon Gray",592351,"Texas Rangers",140,"Nestor Ceja",598411
745683,"2024-03-31","Carlos Carrasco",471911,"Cleveland Guardians",114,"Nick Mahrley",521051
745683,"2024-03-31","Paul Blackburn",621112,"Oakland Athletics",133,"Nick Mahrley",521051
747222,"2024-03-31","Ryan Feltner",663372,"Colorado Rockies",115,"Alex Tosi",605673
747222,"2024-03-31","Brandon Pfaadt",694297,"Arizona Diamondbacks",109,"Alex Tosi",605673
745279,"2024-03-31","Garrett Whitlock",676477,"Boston Red Sox",111,"Chris Segal",503490
745279,"2024-03-31","Bryce Miller",682243,"Seattle Mariners",136,"Chris Segal",503490
745438,"2024-03-31","Daulton Jefferies",641726,"San Francisco Giants",137,"Edwin Moscoso",554242
745438,"2024-03-31","Michael King",650633,"San Diego Padres",135,"Edwin Moscoso",554242
746166,"2024-03-31","Steven Matz",571927,"St. Louis Cardinals",138,"Sean Barber",503493
746166,"2024-03-31","Gavin Stone",694813,"Los Angeles Dodgers",119,"Sean Barber",503493
746817,"2024-04-01","Charlie Morton",450203,"Atlanta Braves",144,"Erich Bacchus",623938
746817,"2024-04-01","Chris Flexen",623167,"Chicago White Sox",145,"Erich Bacchus",623938
746899,"2024-04-01","Dakota Hudson",641712,"Colorado Rockies",115,"Ben May",521251
746899,"2024-04-01","Shota Imanaga",684007,"Chicago Cubs",112,"Ben May",521251
744875,"2024-04-01","Marco Gonzales",594835,"Pittsburgh Pirates",134,"Andy Fletcher",427164
744875,"2024-04-01","MacKenzie Gore",669022,"Washington Nationals",120,"Andy Fletcher",427164
747058,"2024-04-01","Michael Wacha",608379,"Kansas City Royals",118,"Brennan Miller",639723
747058,"2024-04-01","Dean Kremer",665152,"Baltimore Orioles",110,"Brennan Miller",639723
745600,"2024-04-01","Andrew Abbott",671096,"Cincinnati Reds",113,"Bill Miller",427344
745600,"2024-04-01","Cristopher Sánchez",650911,"Philadelphia Phillies",143,"Bill Miller",427344
746085,"2024-04-01","Chase Silseth",681217,"Los Angeles Angels",108,"Jordan Baker",490319
746085,"2024-04-01","Max Meyer",676974,"Miami Marlins",146,"Jordan Baker",490319
745109,"2024-04-01","Dane Dunning",641540,"Texas Rangers",140,"Roberto Ortiz",577468
745109,"2024-04-01","Ryan Pepiot",686752,"Tampa Bay Rays",139,"Roberto Ortiz",577468
745842,"2024-04-01","Reese Olson",681857,"Detroit Tigers",116,"Lance Barksdale",427013
745842,"2024-04-01","Sean Manaea",640455,"New York Mets",121,"Lance Barksdale",427013
746409,"2024-04-01","Bowden Francis",670102,"Toronto Blue Jays",141,"Charlie Ramos",605671
746409,"2024-04-01","Ronel Blanco",669854,"Houston Astros",117,"Charlie Ramos",605671
745675,"2024-04-01","Tanner Houck",656557,"Boston Red Sox",111,"Alan Porter",484198
745675,"2024-04-01","Joe Boyle",671212,"Oakland Athletics",133,"Alan Porter",484198
745277,"2024-04-01","Triston McKenzie",663474,"Cleveland Guardians",114,"Mark Ripperger",483919
745277,"2024-04-01","Emerson Hancock",676106,"Seattle Mariners",136,"Mark Ripperger",483919
745437,"2024-04-01","Kyle Gibson",502043,"St. Louis Cardinals",138,"Marvin Hudson",427243
745437,"2024-04-01","Matt Waldron",663362,"San Diego Padres",135,"Marvin Hudson",427243
747218,"2024-04-01","Luis Gil",661563,"New York Yankees",147,"Larry Vanover",427520
747218,"2024-04-01","Ryne Nelson",669194,"Arizona Diamondbacks",109,"Larry Vanover",427520
746170,"2024-04-01","Keaton Winn",676775,"San Francisco Giants",137,"Dan Bellino",483564
746170,"2024-04-01","James Paxton",572020,"Los Angeles Dodgers",119,"Dan Bellino",483564
746009,"2024-04-02","Louie Varland",686973,"Minnesota Twins",142,"Clint Vondrak",623949
746009,"2024-04-02","Jakob Junis",596001,"Milwaukee Brewers",158,"Clint Vondrak",623949
747057,"2024-04-02","Alec Marsh",679525,"Kansas City Royals",118,"Brian O'Nora",427366
747057,"2024-04-02","Cole Irvin",608344,"Baltimore Orioles",110,"Brian O'Nora",427366
745598,"2024-04-02","Graham Ashcraft",668933,"Cincinnati Reds",113,"Doug Eddings",427139
745598,"2024-04-02","Spencer Turnbull",605513,"Philadelphia Phillies",143,"Doug Eddings",427139
746086,"2024-04-02","Tyler Anderson",542881,"Los Angeles Angels",108,"Stu Scheurwater",521889
746086,"2024-04-02","Jesús Luzardo",666200,"Miami Marlins",146,"Stu Scheurwater",521889
745111,"2024-04-02","Andrew Heaney",571760,"Texas Rangers",140,"Alfonso Márquez",427315
745111,"2024-04-02","Zach Eflin",621107,"Tampa Bay Rays",139,"Alfonso Márquez",427315
746898,"2024-04-02","Kyle Freeland",607536,"Colorado Rockies",115,"Dan Iassogna",427248
746898,"2024-04-02","Javier Assad",665871,"Chicago Cubs",112,"Dan Iassogna",427248
746814,"2024-04-02","Reynaldo López",625643,"Atlanta Braves",144,"Tom Hanahan",665297
746814,"2024-04-02","Garrett Crochet",676979,"Chicago White Sox",145,"Tom Hanahan",665297
746411,"2024-04-02","José Berríos",621244,"Toronto Blue Jays",141,"Chad Fairchild",431232
746411,"2024-04-02","Framber Valdez",664285,"Houston Astros",117,"Chad Fairchild",431232
745680,"2024-04-02","Brayan Bello",678394,"Boston Red Sox",111,"Ryan Blakney",503502
745680,"2024-04-02","Alex Wood",622072,"Oakland Athletics",133,"Ryan Blakney",503502
745273,"2024-04-02","Shane Bieber",669456,"Cleveland Guardians",114,"Adam Hamari",503077
745273,"2024-04-02","Luis Castillo",622491,"Seattle Mariners",136,"Adam Hamari",503077
745439,"2024-04-02","Miles Mikolas",571945,"St. Louis Cardinals",138,"Hunter Wendelstedt",427537
745439,"2024-04-02","Yu Darvish",506433,"San Diego Padres",135,"Hunter Wendelstedt",427537
747220,"2024-04-02","Nestor Cortes",641482,"New York Yankees",147,"Scott Barry",482608
747220,"2024-04-02","Zac Gallen",668678,"Arizona Diamondbacks",109,"Scott Barry",482608
746169,"2024-04-02","Logan Webb",657277,"San Francisco Giants",137,"Phil Cuzzi",427093
746169,"2024-04-02","Ryan Brasier",518489,"Los Angeles Dodgers",119,"Phil Cuzzi",427093
745844,"2024-04-04","Casey Mize",663554,"Detroit Tigers",116,"Angel Hernandez",427220
745844,"2024-04-04","Adrian Houser",605288,"New York Mets",121,"Angel Hernandez",427220
747059,"2024-04-03","Cole Ragans",666142,"Kansas City Royals",118,"Paul Clemons",607884
747059,"2024-04-03","Corbin Burnes",669203,"Baltimore Orioles",110,"Paul Clemons",607884
745114,"2024-04-03","Nathan Eovaldi",543135,"Texas Rangers",140,"Lance Barrett",483561
745114,"2024-04-03","Aaron Civale",650644,"Tampa Bay Rays",139,"Lance Barrett",483561
746083,"2024-04-03","Patrick Sandoval",663776,"Los Angeles Angels",108,"Mark Carlson",427053
746083,"2024-04-03","A.J. Puk",640462,"Miami Marlins",146,"Mark Carlson",427053
746008,"2024-04-03","Chris Paddack",663978,"Minnesota Twins",142,"Mark Wegner",427533
746008,"2024-04-03","Joe Ross",605452,"Milwaukee Brewers",158,"Mark Wegner",427533
745678,"2024-04-03","Nick Pivetta",601713,"Boston Red Sox",111,"Nate Tomlinson",608158
745678,"2024-04-03","Ross Stripling",548389,"Oakland Athletics",133,"Nate Tomlinson",608158
747219,"2024-04-03","Carlos Rodón",607074,"New York Yankees",147,"Brian Walsh",665281
747219,"2024-04-03","Merrill Kelly",518876,"Arizona Diamondbacks",109,"Brian Walsh",665281
745603,"2024-04-03","Frankie Montas",593423,"Cincinnati Reds",113,"Chad Whitson",489985
745603,"2024-04-03","Zack Wheeler",554430,"Philadelphia Phillies",143,"Chad Whitson",489985
745275,"2024-04-03","Logan Allen",671106,"Cleveland Guardians",114,"Vic Carapazza",483569
745275,"2024-04-03","George Kirby",669923,"Seattle Mariners",136,"Vic Carapazza",483569
745440,"2024-04-03","Zack Thompson",668868,"St. Louis Cardinals",138,"John Tumpane",483630
745440,"2024-04-03","Joe Musgrove",605397,"San Diego Padres",135,"John Tumpane",483630
744869,"2024-04-03","Mitch Keller",656605,"Pittsburgh Pirates",134,"Mike Muchlinski",483912
744869,"2024-04-03","Trevor Williams",592866,"Washington Nationals",120,"Mike Muchlinski",483912
746900,"2024-04-03","Cal Quantrill",615698,"Colorado Rockies",115,"CB Bucknor",427044
746900,"2024-04-03","Luke Little",681432,"Chicago Cubs",112,"CB Bucknor",427044
746407,"2024-04-03","Chris Bassitt",605135,"Toronto Blue Jays",141,"Carlos Torres",547380
746407,"2024-04-03","Cristian Javier",664299,"Houston Astros",117,"Carlos Torres",547380
746163,"2024-04-03","Kyle Harrison",690986,"San Francisco Giants",137,"Tony Randazzo",427413
746163,"2024-04-03","Tyler Glasnow",607192,"Los Angeles Dodgers",119,"Tony Randazzo",427413
745843,"2024-04-04","Matt Manning",666159,"Detroit Tigers",116,"Nic Lentz",544728
745843,"2024-04-04","José Buttó",676130,"New York Mets",121,"Nic Lentz",544728
744870,"2024-04-04","Martín Pérez",527048,"Pittsburgh Pirates",134,"Jansen Visconti",596740
744870,"2024-04-04","Josiah Gray",680686,"Washington Nationals",120,"Jansen Visconti",596740
745928,"2024-04-04","Tanner Bibee",676440,"Cleveland Guardians",114,"Ryan Additon",596809
745928,"2024-04-04","Pablo López",641154,"Minnesota Twins",142,"Ryan Additon",596809
745200,"2024-04-04","Ryan Weathers",677960,"Miami Marlins",146,"Bruce Dreckman",427129
745200,"2024-04-04","Lance Lynn",458681,"St. Louis Cardinals",138,"Bruce Dreckman",427129
746327,"2024-04-04","Michael Soroka",647336,"Chicago White Sox",145,"Malachi Moore",623946
746327,"2024-04-04","Seth Lugo",607625,"Kansas City Royals",118,"Malachi Moore",623946
745764,"2024-04-05","Yusei Kikuchi",579328,"Toronto Blue Jays",141,"Emil Jimenez",621660
745764,"2024-04-05","Marcus Stroman",573186,"New York Yankees",147,"Emil Jimenez",621660
746497,"2024-04-05","JP Sears",676664,"Oakland Athletics",133,"Tripp Gibson",503586
746497,"2024-04-05","Tarik Skubal",669373,"Detroit Tigers",116,"Tripp Gibson",503586
746897,"2024-04-05","Bobby Miller",676272,"Los Angeles Dodgers",119,"Laz Diaz",427113
746897,"2024-04-05","Kyle Hendricks",543294,"Chicago Cubs",112,"Laz Diaz",427113
746576,"2024-04-05","Zack Littell",641793,"Tampa Bay Rays",139,"Nick Mahrley",521051
746576,"2024-04-05","Austin Gomber",596295,"Colorado Rockies",115,"Nick Mahrley",521051
745524,"2024-04-05","Grayson Rodriguez",680570,"Baltimore Orioles",110,"Brock Ballou",665576
745524,"2024-04-05","Jared Jones",683003,"Pittsburgh Pirates",134,"Brock Ballou",665576
745361,"2024-04-05","Dylan Cease",656302,"San Diego Padres",135,"Sean Barber",503493
745361,"2024-04-05","Jordan Hicks",663855,"San Francisco Giants",137,"Sean Barber",503493
746733,"2024-04-05","Jose Quintana",500779,"New York Mets",121,"Dan Merzel",605670
746733,"2024-04-05","Hunter Greene",668881,"Cincinnati Reds",113,"Dan Merzel",605670
744874,"2024-04-05","Aaron Nola",605400,"Philadelphia Phillies",143,"Jonathan Parra",485856
744874,"2024-04-05","Patrick Corbin",571578,"Washington Nationals",120,"Jonathan Parra",485856
747143,"2024-04-05","Tommy Henry",674072,"Arizona Diamondbacks",109,"Alex MacKay",623945
747143,"2024-04-05","Spencer Strider",675911,"Atlanta Braves",144,"Alex MacKay",623945
746328,"2024-04-05","Erick Fedde",607200,"Chicago White Sox",145,"Bill Miller",427344
746328,"2024-04-05","Brady Singer",663903,"Kansas City Royals",118,"Bill Miller",427344
745033,"2024-04-05","Hunter Brown",686613,"Houston Astros",117,"Chris Segal",503490
745033,"2024-04-05","Cody Bradford",674003,"Texas Rangers",140,"Chris Segal",503490
746007,"2024-04-05","Logan Gilbert",669302,"Seattle Mariners",136,"Derek Thomas",658292
746007,"2024-04-05","Freddy Peralta",642547,"Milwaukee Brewers",158,"Derek Thomas",658292
746249,"2024-04-05","Kutter Crawford",676710,"Boston Red Sox",111,"Alex Tosi",605673
746249,"2024-04-05","Griffin Canning",656288,"Los Angeles Angels",108,"Alex Tosi",605673
746498,"2024-04-06","Paul Blackburn",621112,"Oakland Athletics",133,"Charlie Ramos",605671
746498,"2024-04-06","Kenta Maeda",628317,"Detroit Tigers",116,"Charlie Ramos",605671
745926,"2024-04-06","Carlos Carrasco",471911,"Cleveland Guardians",114,"Brennan Miller",639723
745926,"2024-04-06","Joe Ryan",657746,"Minnesota Twins",142,"Brennan Miller",639723
745197,"2024-04-06","Trevor Rogers",669432,"Miami Marlins",146,"Jeremie Rehak",605672
745197,"2024-04-06","Steven Matz",571927,"St. Louis Cardinals",138,"Jeremie Rehak",605672
746896,"2024-04-06","Yoshinobu Yamamoto",808967,"Los Angeles Dodgers",119,"Mike Estabrook",482631
746896,"2024-04-06","Jordan Wicks",696136,"Chicago Cubs",112,"Mike Estabrook",482631
745522,"2024-04-06","Tyler Wells",669330,"Baltimore Orioles",110,"Ben May",521251
745522,"2024-04-06","Bailey Falter",663559,"Pittsburgh Pirates",134,"Ben May",521251
744873,"2024-04-06","Ranger Suárez",624133,"Philadelphia Phillies",143,"Roberto Ortiz",577468
744873,"2024-04-06","Jake Irvin",663623,"Washington Nationals",120,"Roberto Ortiz",577468
746731,"2024-04-06","Luis Severino",622663,"New York Mets",121,"Jordan Baker",490319
746731,"2024-04-06","Nick Martinez",607259,"Cincinnati Reds",113,"Jordan Baker",490319
745031,"2024-04-06","J.P. France",641585,"Houston Astros",117,"Larry Vanover",427520
745031,"2024-04-06","Jon Gray",592351,"Texas Rangers",140,"Larry Vanover",427520
745766,"2024-04-06","Kevin Gausman",592332,"Toronto Blue Jays",141,"Lance Barksdale",427013
745766,"2024-04-06","Clarke Schmidt",657376,"New York Yankees",147,"Lance Barksdale",427013
746329,"2024-04-06","Chris Flexen",623167,"Chicago White Sox",145,"Doug Eddings",427139
746329,"2024-04-06","Michael Wacha",608379,"Kansas City Royals",118,"Doug Eddings",427139
746006,"2024-04-06","Bryce Miller",682243,"Seattle Mariners",136,"Andy Fletcher",427164
746006,"2024-04-06","DL Hall",669084,"Milwaukee Brewers",158,"Andy Fletcher",427164
747140,"2024-04-06","Brandon Pfaadt",694297,"Arizona Diamondbacks",109,"Mark Ripperger",483919
747140,"2024-04-06","Max Fried",608331,"Atlanta Braves",144,"Mark Ripperger",483919
746575,"2024-04-06","Tyler Alexander",641302,"Tampa Bay Rays",139,"Marvin Hudson",427243
746575,"2024-04-06","Ryan Feltner",663372,"Colorado Rockies",115,"Marvin Hudson",427243
745359,"2024-04-06","Michael King",650633,"San Diego Padres",135,"Alan Porter",484198
745359,"2024-04-06","Keaton Winn",676775,"San Francisco Giants",137,"Alan Porter",484198
746248,"2024-04-06","Garrett Whitlock",676477,"Boston Red Sox",111,"Dan Bellino",483564
746248,"2024-04-06","Reid Detmers",672282,"Los Angeles Angels",108,"Dan Bellino",483564
745523,"2024-04-07","Dean Kremer",665152,"Baltimore Orioles",110,"Dan Iassogna",427248
745523,"2024-04-07","Marco Gonzales",594835,"Pittsburgh Pirates",134,"Dan Iassogna",427248
744871,"2024-04-07","Cristopher Sánchez",650911,"Philadelphia Phillies",143,"Alfonso Márquez",427315
744871,"2024-04-07","MacKenzie Gore",669022,"Washington Nationals",120,"Alfonso Márquez",427315
747141,"2024-04-07","Ryne Nelson",669194,"Arizona Diamondbacks",109,"Adam Hamari",503077
747141,"2024-04-07","Chris Sale",519242,"Atlanta Braves",144,"Adam Hamari",503077
745765,"2024-04-07","Bowden Francis",670102,"Toronto Blue Jays",141,"Angel Hernandez",427220
745765,"2024-04-07","Luis Gil",661563,"New York Yankees",147,"Angel Hernandez",427220
746734,"2024-04-07","Sean Manaea",640455,"New York Mets",121,"Stu Scheurwater",521889
746734,"2024-04-07","Andrew Abbott",671096,"Cincinnati Reds",113,"Stu Scheurwater",521889
746493,"2024-04-07","Joe Boyle",671212,"Oakland Athletics",133,"Chad Fairchild",431232
746493,"2024-04-07","Jack Flaherty",656427,"Detroit Tigers",116,"Chad Fairchild",431232
746330,"2024-04-07","Garrett Crochet",676979,"Chicago White Sox",145,"Chad Whitson",489985
746330,"2024-04-07","Alec Marsh",679525,"Kansas City Royals",118,"Chad Whitson",489985
746003,"2024-04-07","Emerson Hancock",676106,"Seattle Mariners",136,"Mike Muchlinski",483912
746003,"2024-04-07","Colin Rea",607067,"Milwaukee Brewers",158,"Mike Muchlinski",483912
745198,"2024-04-07","Max Meyer",676974,"Miami Marlins",146,"Clint Vondrak",623949
745198,"2024-04-07","Kyle Gibson",502043,"St. Louis Cardinals",138,"Clint Vondrak",623949
746895,"2024-04-07","Gavin Stone",694813,"Los Angeles Dodgers",119,"Erich Bacchus",623938
746895,"2024-04-07","Shota Imanaga",684007,"Chicago Cubs",112,"Erich Bacchus",623938
746574,"2024-04-07","Ryan Pepiot",686752,"Tampa Bay Rays",139,"Hunter Wendelstedt",427537
746574,"2024-04-07","Dakota Hudson",641712,"Colorado Rockies",115,"Hunter Wendelstedt",427537
745362,"2024-04-07","Matt Waldron",663362,"San Diego Padres",135,"Ryan Blakney",503502
745362,"2024-04-07","Logan Webb",657277,"San Francisco Giants",137,"Ryan Blakney",503502
746251,"2024-04-07","Tanner Houck",656557,"Boston Red Sox",111,"Phil Cuzzi",427093
746251,"2024-04-07","Chase Silseth",681217,"Los Angeles Angels",108,"Phil Cuzzi",427093
745032,"2024-04-07","Ronel Blanco",669854,"Houston Astros",117,"Scott Barry",482608
745032,"2024-04-07","Dane Dunning",641540,"Texas Rangers",140,"Scott Barry",482608
746654,"2024-04-08","Tanner Banks",621383,"Chicago White Sox",145,"David Rackley",482663
746654,"2024-04-08","Triston McKenzie",663474,"Cleveland Guardians",114,"David Rackley",482663
745761,"2024-04-08","Jesús Luzardo",666200,"Miami Marlins",146,"Todd Tichenor",429805
745761,"2024-04-08","Nestor Cortes",641482,"New York Yankees",147,"Todd Tichenor",429805
745520,"2024-04-08","Reese Olson",681857,"Detroit Tigers",116,"Mark Carlson",427053
745520,"2024-04-08","Mitch Keller",656605,"Pittsburgh Pirates",134,"Mark Carlson",427053
746735,"2024-04-08","Aaron Ashby",676879,"Milwaukee Brewers",158,"Brian O'Nora",427366
746735,"2024-04-08","Graham Ashcraft",668933,"Cincinnati Reds",113,"Brian O'Nora",427366
744956,"2024-04-08","Luis Castillo",622491,"Seattle Mariners",136,"CB Bucknor",427044
744956,"2024-04-08","José Berríos",621244,"Toronto Blue Jays",141,"CB Bucknor",427044
747142,"2024-04-08","Julio Teheran",527054,"New York Mets",121,"Junior Valentine",608093
747142,"2024-04-08","Charlie Morton",450203,"Atlanta Braves",144,"Junior Valentine",608093
745925,"2024-04-08","James Paxton",572020,"Los Angeles Dodgers",119,"John Tumpane",483630
745925,"2024-04-08","Bailey Ober",641927,"Minnesota Twins",142,"John Tumpane",483630
745194,"2024-04-08","Spencer Turnbull",605513,"Philadelphia Phillies",143,"Vic Carapazza",483569
745194,"2024-04-08","Miles Mikolas",571945,"St. Louis Cardinals",138,"Vic Carapazza",483569
745034,"2024-04-08","Blair Henley",668874,"Houston Astros",117,"Adrian Johnson",482641
745034,"2024-04-08","Andrew Heaney",571760,"Texas Rangers",140,"Adrian Johnson",482641
746569,"2024-04-08","Zac Gallen",668678,"Arizona Diamondbacks",109,"Nic Lentz",544728
746569,"2024-04-08","Kyle Freeland",607536,"Colorado Rockies",115,"Nic Lentz",544728
746252,"2024-04-08","Zach Eflin",621107,"Tampa Bay Rays",139,"Malachi Moore",623946
746252,"2024-04-08","Tyler Anderson",542881,"Los Angeles Angels",108,"Malachi Moore",623946
745432,"2024-04-08","Javier Assad",665871,"Chicago Cubs",112,"James Hoye",428442
745432,"2024-04-08","Yu Darvish",506433,"San Diego Padres",135,"James Hoye",428442
745363,"2024-04-08","Trevor Williams",592866,"Washington Nationals",120,"Chris Guccione",427197
745363,"2024-04-08","Blake Snell",605483,"San Francisco Giants",137,"Chris Guccione",427197
745517,"2024-04-09","Casey Mize",663554,"Detroit Tigers",116,"Dan Merzel",605670
745517,"2024-04-09","Martín Pérez",527048,"Pittsburgh Pirates",134,"Dan Merzel",605670
746981,"2024-04-09","Corbin Burnes",669203,"Baltimore Orioles",110,"Mark Wegner",427533
746981,"2024-04-09","Brayan Bello",678394,"Boston Red Sox",111,"Mark Wegner",427533
746653,"2024-04-09","Michael Soroka",647336,"Chicago White Sox",145,"Chris Segal",503490
746653,"2024-04-09","Logan Allen",671106,"Cleveland Guardians",114,"Chris Segal",503490
746732,"2024-04-09","Joe Ross",605452,"Milwaukee Brewers",158,"Paul Clemons",607884
746732,"2024-04-09","Frankie Montas",593423,"Cincinnati Reds",113,"Paul Clemons",607884
745762,"2024-04-09","A.J. Puk",640462,"Miami Marlins",146,"Cory Blaser",484183
745762,"2024-04-09","Carlos Rodón",607074,"New York Yankees",147,"Cory Blaser",484183
744957,"2024-04-09","George Kirby",669923,"Seattle Mariners",136,"Brock Ballou",665576
744957,"2024-04-09","Chris Bassitt",605135,"Toronto Blue Jays",141,"Brock Ballou",665576
747138,"2024-04-09","Adrian Houser",605288,"New York Mets",121,"Carlos Torres",547380
